Tag_Num,returnedArea,returnedLat,returnedLon,returnedDate,ReturnedBoat,GearType,Company,Catch.t,dataorigin,originalDF,id,Comments
574694,German Bank,43 15,66 22,2023-09-15,Fundy Monarch,Purse Seine,Connors,108,2023TagReturns,complete.returns,,
567493,German Bank,43 15,66 22,2023-09-15,Fundy Monarch,Purse Seine,Connors,108,2023TagReturns,complete.returns,,
500534,German Bank,43 15,66 22,2023-09-15,Fundy Monarch,Purse Seine,Connors,108,2023TagReturns,complete.returns,,
577946,German Bank,43 15,66 22,2023-09-15,Fundy Monarch,Purse Seine,Connors,108,2023TagReturns,complete.returns,,
514040,German Bank,43 15,66 22,2023-09-15,Fundy Monarch,Purse Seine,Connors,108,2023TagReturns,complete.returns,,
577445,German Bank,43 15,66 22,2023-09-15,Fundy Monarch,Purse Seine,Connors,108,2023TagReturns,complete.returns,,
569147,German Bank,43 15,66 22,2023-09-15,Fundy Monarch,Purse Seine,Connors,108,2023TagReturns,complete.returns,,
567157,German Bank,43 15,66 22,2023-09-15,Fundy Monarch,Purse Seine,Connors,108,2023TagReturns,complete.returns,,
564517,Scots Bay,,,2023-09-17,Canada 100,Purse Seine,Connors,106,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
510905,German Bank,,,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567420,German Bank,,,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
578413,German Bank,,,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
532365,German Bank,,,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
467543,German Bank,,,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
532385,German Bank,,,2023-09-18,Morning Star,Purse Seine,Scotia Gardens,121,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567461,Seal Island,,,2023-09-18,JANICE/SEALIFE II MIXED,Purse Seine,Comeau,105,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
574074,Seal Island,,,2023-09-18,LADY JANICE II,Purse Seine,Comeau,69,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
532292,German Bank,,,2023-09-18,Fundy Monarch,Purse Seine,Connors,,2023TagReturns,complete.returns,,
577556,German Bank,,,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
532375,German Bank,,,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
577608,German Bank,,,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
532427,German Bank,,,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
574192,German Bank,,,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
528313,German Bank,,,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
532392,German Bank,,,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
578202,German Bank,,,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
573304,German Bank,,,2023-09-19,Leroy & Barry,Purse Seine,Scotia Gardens,108,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
532328,German Bank ,,,2023-09-19,Fundy Monarch,Purse Seine,Connors,171,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
573297,German Bank ,,,2023-09-19,Fundy Monarch,Purse Seine,Connors,171,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567517,German Bank ,,,2023-09-19,Fundy Monarch,Purse Seine,Connors,171,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
528223,German Bank ,,,2023-09-19,Fundy Monarch,Purse Seine,Connors,171,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
574256,German Bank ,,,2023-09-19,Fundy Monarch,Purse Seine ,Connors,171,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
528317,German Bank ,,,2023-09-19,Fundy Monarch,Purse Seine,Connors,171,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
532306,German Bank ,,,2023-09-19,Fundy Monarch,Purse Seine ,Connors,171,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
574299,German Bank ,,,2023-09-19,Fundy Monarch,Purse Seine,Connors,171,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567425,German Bank ,,,2023-09-19,Fundy Monarch,Purse Seine,Connors,171,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567564,German Bank ,,,2023-09-19,Brunswick Provider,Purse Seine,Connors,47,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
528373,German Bank ,,,2023-09-19,Brunswick Provider,Purse Seine,Connors,47,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
477062,Seal Island,,,2023-09-19,SEALIFE II,Purse Seine,Comeau,99,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
528281,Seal Island,,,2023-09-19,SEALIFE II,Purse Seine,Comeau,99,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
530634,Seal Island,,,2023-09-19,SEALIFE II,Purse Seine,Comeau,99,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
528324,German Bank,43 16,66 22,2023-09-19,Fundy Monarch,Purse Seine,Connors,116,2023TagReturns,complete.returns,,
564740,German Bank,43 16,66 22,2023-09-19,Fundy Monarch,Purse Seine,Connors,116,2023TagReturns,complete.returns,,
532087,German Bank,43 16,66 22,2023-09-19,Fundy Monarch,Purse Seine,Connors,116,2023TagReturns,complete.returns,,
574585,German Bank ,,,2023-09-21,Brunswick Provider,Purse Seine,Connors,121,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
477328,German Bank ,,,2023-09-21,Brunswick Provider,Purse Seine,Connors,121,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
574191,German Bank ,,,2023-09-21,Fundy Monarch,Purse Seine ,Connors,194,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567566,German Bank ,,,2023-09-21,Fundy Monarch,Purse Seine,Connors,194,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
532316,German Bank ,,,2023-09-21,Fundy Monarch,Purse Seine ,Connors,194,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
574007,German Bank ,,,2023-09-21,Canada 100,Purse Seine,Connors,117,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
574362,German Bank,43 16.29,66 08.07,2023-09-21,Canada 100,Purse Seine,Connors,76,2023TagReturns,complete.returns,,
573913,German Bank,,,2023-09-22,SEALIFE II,Purse Seine,Comeau,67,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
574420,German Bank,,,2023-09-22,SEALIFE II,Purse Seine,Comeau,67,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
594136,UNKNOWN,,,2023-09-23,UNKNOWN,Purse Seine,Connors,,2023TagReturns,complete.returns,,
564852,UNKNOWN,,,2023-09-23,UNKNOWN,Purse Seine,Connors,,2023TagReturns,complete.returns,,
532462,Seal Island,,,2023-09-25,Leroy & Barry,Purse Seine,Scotia Gardens,126,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567948,Scots Bay ,,,2023-09-25,Brunswick Provider,Purse Seine ,Connors,126,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567858,Scots Bay ,,,2023-09-25,Brunswick Provider,Purse Seine,Connors,126,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
569797,Scots Bay ,,,2023-09-25,Brunswick Provider,Purse Seine ,Connors,126,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567883,Scots Bay,,,2023-09-25,Brunswick Provider,Purse Seine,Connors,126,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567780,Scots Bay ,,,2023-09-25,Brunswick Provider,Purse Seine ,Connors,126,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
528601,Scots Bay ,,,2023-09-25,Brunswick Provider,Purse Seine ,Connors,126,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
528701,Scots Bay ,,,2023-09-25,Brunswick Provider,Purse Seine,Connors,126,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567819,Scots Bay,,,2023-09-25,Brunswick Provider,Purse Seine ,Connors,126,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567922,Scots Bay ,,,2023-09-25,Brunswick Provider,Purse Seine ,Connors,126,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
532386,Seal Island,,,2023-09-25,Brunswick Provider,Purse Seine,Connors,126,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
477238,Seal Island,,,2023-09-25,LADY JANICE II,Purse Seine,Comeau,70,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
578578,Seal Island,43 17.6,66 08.8,2023-09-25,Brunswick Provider,Purse Seine,Connors,118,2023TagReturns,complete.returns,,
567565,Seal Island,43 17.6,66 08.8,2023-09-25,Brunswick Provider,Purse Seine,Connors,118,2023TagReturns,complete.returns,,
569841,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
56774,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567852,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567811,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567978,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567827,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564900,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
528685,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
528662,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567921,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567742,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
528600,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
564455,Scots Bay,,,2023-09-26,Morning Star,Purse Seine,Scotia Gardens,110,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,,
567738,Scots Bay,,,2023-09-26,Canada 100,Purse Seine,Connors,136,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567844,Scots Bay ,,,2023-09-26,Canada 100,Purse Seine ,Connors,136,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
577890,Scots Bay ,,,2023-09-26,Canada 100,Purse Seine ,Connors,136,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567940,Scots Bay ,,,2023-09-26,Canada 100,Purse Seine,Connors,136,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
528553,Scots Bay ,,,2023-09-26,Canada 100,Purse Seine ,Connors,136,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
567863,Scots Bay,,,2023-09-26,Canada 100,Purse Seine ,Connors,136,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
530338,Scots Bay,,,2023-09-26,LADY MELISSA,Purse Seine,Comeau,43,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
567759,Scots Bay ,,,2023-09-26,LADY MELISSA,Purse Seine,Comeau,43,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
567848,Scots Bay ,,,2023-09-26,LADY MELISSA,Purse Seine,Comeau,43,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,,
533396,Scots Bay,,,2023-09-26,Canada 100,Purse Seine,Connors,,2023TagReturns,complete.returns,,
532319,German Bank ,,,2023-09-28,Brunswick Provider,Purse Seine,Connors,82,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,,
532013,German Bank ,,,2023-09-28,Brunswick Provider,Purse Seine,Connors,,2023TagReturns,complete.returns,,
528253,German Bank ,,,2023-09-29,Brunswick Provider,Purse Seine,Connors,82,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-29 Brunswick Provider,
510561,German Bank ,,,2023-09-29,Brunswick Provider,Purse Seine,Connors,82,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-29 Brunswick Provider,
564541,German Bank ,,,2023-09-29,Brunswick Provider,Purse Seine,Connors,82,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-29 Brunswick Provider,
564929,German Bank ,,,2023-09-29,Brunswick Provider,Purse Seine,Connors,82,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-29 Brunswick Provider,
569079,German Bank ,,,2023-09-29,Brunswick Provider,Purse Seine,Connors,82,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-29 Brunswick Provider,
564391,German Bank,,,2023-09-29,Brunswick Provider ,Purse Seine,Connors,82,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-29 Brunswick Provider ,
528796,German Bank ,,,2023-09-29,Brunswick Provider,Purse Seine,Connors,82,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-09-29 Brunswick Provider,
557922,Wolves ,,,2023-10-02,Canada 100,Purse Seine,Connors,58,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-02 Canada 100,
556606,Wolves ,,,2023-10-02,Canada 100,Purse Seine,Connors,58,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-02 Canada 100,
529022,Grand Manan,,,2023-10-02,LADY MELISSA,Purse Seine,Comeau,42,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,2023-10-02 LADY MELISSA,
529172,White Head ,,,2023-10-03,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-03 Brunswick Provider,
603008,White Head ,,,2023-10-03,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-03 Brunswick Provider,
523371,White Head ,,,2023-10-03,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-03 Brunswick Provider,
529315,White Head ,,,2023-10-03,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-03 Brunswick Provider,
556565,White Head ,,,2023-10-03,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-03 Brunswick Provider,
533762,White Head ,,,2023-10-03,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-03 Brunswick Provider,
521558,White Head ,,,2023-10-03,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-03 Brunswick Provider,
593730,White Head ,,,2023-10-03,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-03 Brunswick Provider,
533753,White Head ,,,2023-10-03,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-03 Brunswick Provider,
529109,White Head ,,,2023-10-03,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-03 Brunswick Provider,
529367,White Head ,,,2023-10-03,Canada 100,Purse Seine,Connors,63,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-03 Canada 100,
524121,White Head ,,,2023-10-04,Fundy Monarch,Purse Seine,Connors,123,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Fundy Monarch,
524164,White Head ,,,2023-10-04,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Brunswick Provider,
557866,White Head ,,,2023-10-04,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Brunswick Provider,
529282,White Head ,,,2023-10-04,Brunswick Provider,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Brunswick Provider,
533981,White Head ,,,2023-10-04,Brunswick Provider ,Purse Seine,Connors,56,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Brunswick Provider ,
565378,White Head ,,,2023-10-04,Fundy Monarch,Purse Seine,Connors,123,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Fundy Monarch,
529014,White Head ,,,2023-10-04,Canada 100,Purse Seine,Connors,63,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Canada 100,
533777,White Head,,,2023-10-04,Canada 100,Purse Seine,Connors,63,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Canada 100,
529298,White Head ,,,2023-10-04,Canada 100,Purse Seine,Connors,63,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Canada 100,
572173,White Head ,,,2023-10-04,Canada 100,Purse Seine,Connors,63,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Canada 100,
556931,White Head ,,,2023-10-04,Canada 100,Purse Seine,Connors,63,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Canada 100,
529311,White Head ,,,2023-10-04,Canada 100,Purse Seine,Connors,63,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Canada 100,
529230,White Head ,,,2023-10-04,Fundy Monarch,Purse Seine,Connors,123,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-04 Fundy Monarch,
487600,White Head,,,2023-10-05,Canada 100,Purse Seine,Connors,63,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-05 Canada 100,
567512,White Head,,,2023-10-05,Fundy Monarch,Purse Seine,Connors,123,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-05 Fundy Monarch,
574029,White Head,,,2023-10-05,Fundy Monarch,Purse Seine,Connors,123,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-05 Fundy Monarch,
529626,German Bank,,,2023-10-06,LADY MELISSA,Purse Seine,Comeau,17,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,2023-10-06 LADY MELISSA,
573468,German Bank ,,,2023-10-11,Fundy Monarch,Purse Seine,Connors,186,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-11 Fundy Monarch,
564309,German Bank ,,,2023-10-11,Fundy Monarch,Purse Seine,Connors,186,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-11 Fundy Monarch,
533779,White Head,,,2023-10-12,Brunswick Provider,Purse Seine,Connors,118,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-12 Brunswick Provider,
529159,White Head,,,2023-10-12,Brunswick Provider,Purse Seine,Connors,118,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-12 Brunswick Provider,
564618,White Head,,,2023-10-12,Brunswick Provider ,Purse Seine,Connors,31,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-12 Brunswick Provider ,
521299,Long Island,,,2023-10-13,Leroy & Barry,Purse Seine,Scotia Gardens,97,2023TagReturns,Scotia Garden Herring Research Tags Collected Information 2023.xlsx,2023-10-13 Leroy & Barry,
487835,White Head,,,2023-10-13,Fundy Monarch,Purse Seine,Connors,46,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Fundy Monarch,
487541,White Head,,,2023-10-13,Fundy Monarch,Purse Seine,Connors,46,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Fundy Monarch,
585870,White Head,,,2023-10-13,Fundy Monarch,Purse Seine,Connors,46,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Fundy Monarch,
529268,White Head,,,2023-10-13,Fundy Monarch,Purse Seine,Connors,46,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Fundy Monarch,
557790,White Head,,,2023-10-13,Brunswick Provider,Purse Seine,Connors,96,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Brunswick Provider,
602821,White Head,,,2023-10-13,Brunswick Provider,Purse Seine,Connors,96,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Brunswick Provider,
564219,White Head,,,2023-10-13,Brunswick Provider,Purse Seine,Connors,96,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Brunswick Provider,
564220,White Head,,,2023-10-13,Brunswick Provider ,Purse Seine,Connors,96,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Brunswick Provider ,
529390,White Head,,,2023-10-13,Brunswick Provider,Purse Seine,Connors,96,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Brunswick Provider,
533778,White Head,,,2023-10-13,Brunswick Provider,Purse Seine,Connors,96,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Brunswick Provider,
529251,White Head,,,2023-10-13,Brunswick Provider,Purse Seine,Connors,96,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Brunswick Provider,
529291,White Head,,,2023-10-13,Brunswick Provider,Purse Seine,Connors,96,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Brunswick Provider,
529193,White Head,,,2023-10-13,Brunswick Provider,Purse Seine,Connors,96,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Brunswick Provider,
563743,White Head,,,2023-10-13,Brunswick Provider,Purse Seine,Connors,96,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-13 Brunswick Provider,
564854,White Head,,,2023-10-16,Brunswick Provider,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider,
529272,White Head,,,2023-10-16,Brunswick Provider,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider,
529121,Wolves ,,,2023-10-16,Fundy Monarch,Purse Seine,Connors,143,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Fundy Monarch,
533931,Wolves ,,,2023-10-16,Fundy Monarch,Purse Seine,Connors,143,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Fundy Monarch,
557814,White Head,,,2023-10-16,Brunswick Provider,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider,
505237,White Head,,,2023-10-16,Brunswick Provider,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider,
565484,White Head,,,2023-10-16,Brunswick Provider,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider,
593126,White Head,,,2023-10-16,Brunswick Provider,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider,
497211,White Head,,,2023-10-16,Brunswick Provider,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider,
524208,White Head,,,2023-10-16,Brunswick Provider ,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider ,
521492,White Head ,,,2023-10-16,Brunswick Provider ,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider ,
533937,White Head,,,2023-10-16,Brunswick Provider,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider,
521788,White Head,,,2023-10-16,Brunswick Provider ,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider ,
505150,White Head ,,,2023-10-16,Brunswick Provider ,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider ,
529286,White Head,,,2023-10-16,Brunswick Provider,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider,
523345,White Head,,,2023-10-16,Brunswick Provider,Purse Seine,Connors,110,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-16 Brunswick Provider,
575759,Grand Manan Banks,,,2023-10-16,LADY MELISSA,Purse Seine,Comeau,91,2023TagReturns,Comeau Tag Retrievals 2023.xlsx,2023-10-16 LADY MELISSA,
529158,White Head,,,2023-10-17,Brunswick Provider ,Purse Seine,Connors,115,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-17 Brunswick Provider ,
