SampleID,Date,Time,SampleWt (gm),Final1Wt (gm),% Moisture,% Fat,
8309060,2008-11-05,11:46:00 AM,3.7579,0.95,74.72,5.79,
8309035,2008-11-05,10:42:00 AM,3.4043,0.8597,74.75,5.76,
8309040,2008-11-05,10:50:00 AM,3.7898,0.9648,74.54,5.74,
FR9C110508,2008-11-05,9:17:00 AM,3.6337,0.9473,73.93,5.71,
FR8C110408,2008-11-05,8:52:00 AM,4.1024,1.0538,74.31,5.7,
F11A110508,2008-11-05,12:32:00 PM,4.4693,1.1319,74.67,5.66,
8309025,2008-11-05,10:25:00 AM,3.3854,0.8519,74.84,5.55,
F10A110508,2008-11-05,11:07:00 AM,3.5227,0.8774,75.09,5.34,
8309065,2008-11-05,11:53:00 AM,3.4078,0.8228,75.86,5.11,
8290030,2008-11-06,12:11:00 PM,3.8343,1.0798,71.84,8.89,
F13A110508,2008-11-06,7:54:00 AM,3.5862,0.994,72.28,8.65,
F13B110508,2008-11-06,8:02:00 AM,3.6252,0.9782,73.02,8.24,
8303096,2008-11-06,10:35:00 AM,3.9844,1.0856,72.75,8.15,
8289081,2008-11-06,12:03:00 PM,3.8039,1.0494,72.41,8.01,
8289073,2008-11-06,11:56:00 AM,3.8308,1.0596,72.34,8,
8302042,2008-11-06,12:34:00 PM,3.6014,0.9861,72.62,7.78,
8303104,2008-11-06,11:00:00 AM,3.8234,0.9995,73.86,7.72,
8303099,2008-11-06,10:44:00 AM,3.94,1.0572,73.17,7.61,
FR4C110608,2008-11-06,2:45:00 PM,3.6307,0.9634,73.46,7.35,
8297056,2008-11-06,10:24:00 AM,4.3545,1.0845,75.09,7.33,
8302037,2008-11-06,1:38:00 PM,4.2156,1.0774,74.44,7.32,
8302033,2008-11-06,3:16:00 PM,3.5711,0.9312,73.92,7.3,
8302034,2008-11-06,3:01:00 PM,3.8732,1.0353,73.27,7.25,
8303101,2008-11-06,10:52:00 AM,3.1949,0.8627,73,7.24,
8297041,2008-11-06,12:19:00 PM,3.589,0.9344,73.96,7.19,
8310020,2008-11-06,11:49:00 AM,4.3209,1.1318,73.81,6.97,
8305015,2008-11-06,11:09:00 AM,3.907,1.0221,73.84,6.97,
8302039,2008-11-06,12:46:00 PM,4.5067,1.1492,74.5,6.96,
8297061,2008-11-06,9:53:00 AM,3.8732,1.0095,73.94,6.94,
8297043,2008-11-06,12:27:00 PM,3.3376,0.8542,74.41,6.87,
8302035,2008-11-06,2:10:00 PM,3.8461,0.9975,74.06,6.67,
FR2A110608,2008-11-06,8:53:00 AM,3.9545,1.0152,74.33,6.65,
8302038,2008-11-06,12:54:00 PM,3.2781,0.842,74.31,6.55,
FR4B110608,2008-11-06,2:38:00 PM,3.4434,0.8951,74.01,6.53,
F13C110508,2008-11-06,8:16:00 AM,3.6092,0.9539,73.57,6.51,
8310010,2008-11-06,11:33:00 AM,3.8865,0.993,74.45,6.3,
8310005,2008-11-06,11:25:00 AM,3.2628,0.8339,74.44,6.22,
8309110,2008-11-06,9:37:00 AM,3.9202,0.9927,74.68,6.2,
8310015,2008-11-06,11:41:00 AM,3.2598,0.7964,75.57,6.15,
8309115,2008-11-06,9:45:00 AM,4.057,1.037,74.44,6.03,
FR2C110608,2008-11-06,9:11:00 AM,3.4535,0.8873,74.31,6,
8309101,2008-11-06,9:20:00 AM,4.07,1.0306,74.68,6,
FR2B110608,2008-11-06,9:03:00 AM,3.8174,0.9808,74.31,5.91,
FR4A110608,2008-11-06,2:27:00 PM,3.2251,0.7868,75.6,5.9,
FR5A110608,2008-11-06,3:48:00 PM,4.4292,1.1197,74.72,5.77,
8310001,2008-11-06,11:17:00 AM,3.5753,0.8955,74.95,5.55,
FR1A110608,2008-11-06,8:24:00 AM,3.5414,0.9164,74.12,5.4,
8309107,2008-11-06,9:28:00 AM,3.1419,0.7138,77.28,5.22,
FR1C110608,2008-11-06,8:44:00 AM,4.0486,0.9836,75.71,5.1,
FR5B110608,2008-11-06,3:58:00 PM,3.1925,0.7885,75.3,5.09,
FR5C110608,2008-11-06,4:09:00 PM,3.8622,0.945,75.53,5.04,
FR1B110608,2008-11-06,8:33:00 AM,3.9346,0.9703,75.34,4.77,
8285019,2008-11-07,10:29:00 AM,4.1793,1.1716,71.97,8.54,
8285018,2008-11-07,10:20:00 AM,3.7511,1.0575,71.81,8.47,
8286016,2008-11-07,10:47:00 AM,3.9436,1.119,71.62,8.43,
8286013,2008-11-07,10:38:00 AM,3.6054,1.0132,71.9,8.43,
8302049,2008-11-07,12:35:00 PM,3.5147,0.9831,72.03,8.18,
8292005,2008-11-07,11:13:00 AM,3.4318,0.9378,72.67,7.98,
8310080,2008-11-07,10:12:00 AM,4.1013,1.1232,72.61,7.96,
8286018,2008-11-07,10:55:00 AM,4.3689,1.2131,72.23,7.73,
8311020,2008-11-07,4:12:00 PM,3.1959,0.8293,74.05,7.52,
8289050,2008-11-07,11:02:00 AM,3.3094,0.8881,73.16,7.43,
8311005,2008-11-07,3:36:00 PM,3.3352,0.9235,72.31,7.26,
8297036,2008-11-07,12:01:00 PM,4.0005,1.0614,73.47,7.19,
8310035,2008-11-07,8:45:00 AM,4.226,1.1065,73.82,7.16,
8297038,2008-11-07,11:43:00 AM,4.2997,1.1403,73.48,7.14,
8310039,2008-11-07,8:53:00 AM,3.1303,0.8267,73.59,7.14,
8297037,2008-11-07,11:51:00 AM,3.5706,0.9589,73.14,7.13,
8302057,2008-11-07,12:11:00 PM,3.7333,0.9738,73.92,7.02,
8310070,2008-11-07,9:40:00 AM,4.3624,1.1209,74.31,7.01,
8297047,2008-11-07,11:28:00 AM,3.3378,0.8702,73.93,7,
8297042,2008-11-07,11:35:00 AM,3.627,0.9407,74.06,6.99,
8309051,2008-11-07,8:18:00 AM,3.3594,0.8708,74.08,6.91,
8310030,2008-11-07,8:37:00 AM,3.568,0.9402,73.65,6.9,
8311001,2008-11-07,3:11:00 PM,3.8586,0.9793,74.62,6.9,
8310095,2008-11-07,2:36:00 PM,3.1695,0.8391,73.53,6.89,
8310045,2008-11-07,9:01:00 AM,3.5372,0.9375,73.5,6.86,
8310065,2008-11-07,9:33:00 AM,4.0291,1.0629,73.62,6.85,
8311025,2008-11-07,4:19:00 PM,3.8413,0.985,74.36,6.84,
8310055,2008-11-07,9:17:00 AM,3.5255,0.9298,73.63,6.81,
8297048,2008-11-07,11:20:00 AM,3.7843,0.9696,74.38,6.78,
8310085,2008-11-07,2:15:00 PM,3.1593,0.8129,74.27,6.66,
8311010,2008-11-07,3:20:00 PM,3.5543,0.9344,73.71,6.62,
8310025,2008-11-07,8:26:00 AM,3.5968,0.9137,74.6,6.6,
8311015,2008-11-07,4:01:00 PM,4.1927,1.0667,74.56,6.59,
8310075,2008-11-07,9:48:00 AM,4.029,1.0141,74.83,6.44,
8310060,2008-11-07,9:25:00 AM,4.0588,1.0441,74.28,6.37,
8310105,2008-11-07,2:59:00 PM,3.7073,0.9682,73.88,6.36,
8302055,2008-11-07,12:27:00 PM,4.0507,1.0445,74.21,6.34,
8310090,2008-11-07,2:25:00 PM,3.2146,0.8329,74.09,6.26,
8310050,2008-11-07,9:08:00 AM,4.2051,1.1058,73.7,6.23,
8310099,2008-11-07,2:45:00 PM,3.9827,1.0248,74.27,6.2,
FR1B111108,2008-11-11,8:07:00 AM,3.6987,0.9983,73.01,8.25,
8302073,2008-11-11,11:11:00 AM,3.7168,0.9813,73.6,8.1,
8316002,2008-11-11,3:45:00 PM,3.8792,1.0285,73.49,7.86,
FR2C111108,2008-11-11,8:39:00 AM,3.8011,1.0431,72.56,7.79,
FR1A111108,2008-11-11,7:56:00 AM,3.441,0.9397,72.69,7.79,
FR2B111108,2008-11-11,8:31:00 AM,3.646,0.9888,72.88,7.73,
FR3A111108,2008-11-11,9:31:00 AM,4.4695,1.1775,73.65,7.62,
8316001,2008-11-11,3:37:00 PM,4.1203,1.0868,73.62,7.61,
8297019,2008-11-11,10:56:00 AM,3.7424,0.9874,73.62,7.57,
8305032,2008-11-11,2:55:00 PM,4.3671,1.1402,73.89,7.34,
8316003,2008-11-11,3:56:00 PM,4.1902,1.108,73.56,7.29,
FR2A111108,2008-11-11,8:24:00 AM,3.1599,0.8436,73.3,7.17,
8316004,2008-11-11,4:04:00 PM,3.474,0.892,74.32,7.17,
8297031,2008-11-11,11:04:00 AM,4.1781,1.068,74.44,7.07,
FR4C111108,2008-11-11,2:23:00 PM,3.2215,0.8462,73.73,7.03,
FR4B111108,2008-11-11,2:15:00 PM,4.0249,1.0576,73.72,6.96,
8303046,2008-11-11,11:19:00 AM,4.3025,1.1165,74.05,6.84,
8316005,2008-11-11,4:12:00 PM,3.6924,0.9335,74.72,6.81,
8305041,2008-11-11,11:28:00 AM,3.1261,0.7985,74.46,6.72,
8305035,2008-11-11,12:32:00 PM,3.7096,0.9478,74.45,6.59,
8305033,2008-11-11,2:40:00 PM,3.8847,1.0138,73.9,6.52,
8305037,2008-11-11,12:24:00 PM,3.7734,0.9609,74.54,6.52,
8305039,2008-11-11,12:06:00 PM,3.7084,0.9578,74.17,6.49,
8316007,2008-11-11,5:34:00 PM,3.7882,0.9743,74.28,6.47,
FR1C111108,2008-11-11,8:15:00 AM,3.8001,0.9756,74.33,6.45,
FR5A111108,2008-11-11,4:23:00 PM,3.4987,0.9013,74.24,6.43,
8305030,2008-11-11,3:13:00 PM,3.8569,0.9976,74.13,6.42,
8305038,2008-11-11,12:16:00 PM,3.4749,0.8886,74.43,6.35,
FR3B111108,2008-11-11,9:39:00 AM,4.4548,1.1402,74.41,6.08,
8305031,2008-11-11,3:06:00 PM,3.4942,0.8736,75,6.01,
8305034,2008-11-11,2:32:00 PM,3.5402,0.9037,74.47,5.95,
8305029,2008-11-11,3:22:00 PM,3.8403,0.9591,75.03,5.9,
FR4A111108,2008-11-11,2:07:00 PM,3.7559,0.9421,74.92,5.72,
8316006,2008-11-11,5:27:00 PM,3.9483,0.942,76.14,5.69,
FR6C111108,2008-11-11,5:03:00 PM,3.3757,0.8394,75.13,5.39,
FR6B111108,2008-11-11,4:55:00 PM,4.444,1.0978,75.3,5.25,
FR5B111108,2008-11-11,4:31:00 PM,3.6087,0.8481,76.5,4.71,
FR3C111108,2008-11-11,9:46:00 AM,4.4772,1.0846,75.78,4.46,
FR5C111108,2008-11-11,4:39:00 PM,3.7447,0.9017,75.92,4.44,
FR6A111108,2008-11-11,4:47:00 PM,3.7034,0.8522,76.99,3.32,
FR8A111208,2008-11-12,8:44:00 AM,4.0323,1.119,72.25,9.08,
8311046,2008-11-12,8:27:00 AM,3.4284,0.3633,89.4,8.94,
F10B111208,2008-11-12,2:51:00 PM,3.9539,1.0885,72.47,8.35,
8316009,2008-11-12,7:39:00 AM,3.5505,0.9441,73.41,7.87,
FR7C111108,2008-11-12,7:23:00 AM,3.7313,1.0005,73.19,7.79,
FR8C111208,2008-11-12,9:00:00 AM,3.9146,1.0806,72.4,7.48,
8316040,2008-11-12,11:27:00 AM,3.2558,0.8751,73.12,7.44,
8311057,2008-11-12,9:47:00 AM,3.3397,0.8863,73.46,7.26,
F11C111208,2008-11-12,3:22:00 PM,3.7487,1.0011,73.29,7.18,
F10C111208,2008-11-12,2:58:00 PM,4.35,1.1626,73.27,7.03,
8316020,2008-11-12,10:40:00 AM,4.2627,1.1291,73.51,7.03,
8316018,2008-11-12,4:28:00 PM,3.2929,0.8638,73.77,6.92,
8316028,2008-11-12,4:54:00 PM,4.0389,1.0504,73.99,6.92,
8316026,2008-11-12,4:44:00 PM,3.7653,0.9644,74.39,6.87,
8316016,2008-11-12,4:06:00 PM,3.9952,1.05,73.72,6.85,
8316011,2008-11-12,7:54:00 AM,3.757,1.0003,73.38,6.84,
8316015,2008-11-12,10:31:00 AM,3.9866,1.0359,74.02,6.84,
8311040,2008-11-12,8:20:00 AM,3.7315,0.9735,73.91,6.76,
8311042,2008-11-12,8:12:00 AM,3.6964,0.9716,73.71,6.74,
8316095,2008-11-12,2:32:00 PM,3.6014,0.9309,74.15,6.68,
8311048,2008-11-12,8:36:00 AM,3.554,0.9094,74.41,6.67,
8316055,2008-11-12,1:16:00 PM,3.3246,0.8518,74.38,6.63,
8316025,2008-11-12,10:47:00 AM,3.5215,0.9136,74.06,6.62,
8316031,2008-11-12,5:11:00 PM,3.55,0.9096,74.38,6.62,
8316012,2008-11-12,8:03:00 AM,3.494,0.9121,73.9,6.59,
8316075,2008-11-12,1:51:00 PM,3.1397,0.7981,74.58,6.59,
FR7A111108,2008-11-12,7:05:00 AM,4.0056,1.0409,74.01,6.53,
8311055,2008-11-12,9:32:00 AM,4.1106,1.0737,73.88,6.49,
8316029,2008-11-12,5:02:00 PM,4.1576,1.0733,74.18,6.49,
FR7B111108,2008-11-12,7:15:00 AM,4.2908,1.1259,73.76,6.48,
8316045,2008-11-12,11:45:00 AM,3.84,0.9902,74.21,6.47,
8316017,2008-11-12,4:18:00 PM,3.944,1.0108,74.37,6.44,
8311046R,2008-11-12,11:01:00 AM,4.0329,1.0415,74.17,6.42,
F11B111208,2008-11-12,3:15:00 PM,3.4993,0.9119,73.94,6.4,
8316010,2008-11-12,7:46:00 AM,4.3413,1.1306,73.96,6.38,
8316032,2008-11-12,5:19:00 PM,3.8905,0.9997,74.3,6.38,
8316060,2008-11-12,1:23:00 PM,3.3322,0.8568,74.29,6.36,
8316058,2008-11-12,3:47:00 PM,4.0975,1.04,74.62,6.31,
8316008,2008-11-12,7:31:00 AM,3.8645,0.9928,74.31,6.27,
8316105,2008-11-12,3:40:00 PM,3.7404,0.9909,73.51,6.17,
8316085,2008-11-12,2:16:00 PM,4.126,1.0437,74.7,6.15,
8316035,2008-11-12,11:17:00 AM,4.0445,1.0287,74.57,6.11,
8316034,2008-11-12,5:38:00 PM,4.2279,1.0806,74.44,6.03,
8316024,2008-11-12,4:36:00 PM,3.5937,0.91,74.68,5.96,
8311050,2008-11-12,3:57:00 PM,4.1969,1.0745,74.4,5.95,
8316030,2008-11-12,11:09:00 AM,4.3669,1.1113,74.55,5.87,
8316080,2008-11-12,2:08:00 PM,3.971,1.0079,74.62,5.86,
8316100,2008-11-12,3:31:00 PM,3.8073,0.9754,74.38,5.85,
8316050,2008-11-12,11:56:00 AM,4.3347,1.082,75.04,5.82,
8316065,2008-11-12,1:35:00 PM,4.1517,1.0258,75.29,5.8,
F11A111208,2008-11-12,3:07:00 PM,4.1944,1.0615,74.69,5.79,
8316033,2008-11-12,5:28:00 PM,4.1765,1.0612,74.59,5.74,
8311058,2008-11-12,9:54:00 AM,3.4816,0.8507,75.57,5.64,
FR8B111208,2008-11-12,8:52:00 AM,4.0924,1.0082,75.36,5.55,
FR9A111208,2008-11-12,9:08:00 AM,3.9183,0.9777,75.05,5.4,
8316090,2008-11-12,2:23:00 PM,3.8898,0.9523,75.52,5.37,
8316070,2008-11-12,1:43:00 PM,3.6667,0.89,75.73,5.37,
F10A111208,2008-11-12,2:42:00 PM,4.21,1.0474,75.12,5.32,
8311056,2008-11-12,9:40:00 AM,3.508,0.8126,76.84,4.93,
FR9C111208,2008-11-12,9:24:00 AM,4.1305,0.9989,75.82,4.57,
FR9B111208,2008-11-12,9:15:00 AM,3.4156,0.786,76.99,3.46,
F12C111208,2008-11-13,7:45:00 AM,3.4367,0.961,72.04,8.79,
8285020,2008-11-13,8:39:00 AM,3.9852,1.1103,72.14,8.28,
F13C111208,2008-11-13,8:16:00 AM,3.7444,1.0374,72.29,8,
8311105,2008-11-13,5:17:00 PM,4.229,1.2394,70.69,7.99,
8311110,2008-11-13,5:32:00 PM,3.3306,0.9375,71.85,7.99,
F13B111208,2008-11-13,8:08:00 AM,3.6388,1.0106,72.23,7.92,
FR3B111308,2008-11-13,2:21:00 PM,3.5753,0.9673,72.94,7.71,
8317070,2008-11-13,12:30:00 PM,4.0538,1.0926,73.05,7.7,
8297018,2008-11-13,8:23:00 AM,3.9848,1.0641,73.3,7.65,
8311070,2008-11-13,3:51:00 PM,4.3178,1.1882,72.48,7.58,
8289056,2008-11-13,8:31:00 AM,3.3311,0.8854,73.42,7.48,
FR3A111308,2008-11-13,2:14:00 PM,3.8365,0.9988,73.97,7.38,
FR2A111308,2008-11-13,9:36:00 AM,4.1304,1.1222,72.83,7.33,
8311030,2008-11-13,8:47:00 AM,3.7309,0.9968,73.28,7.26,
8311035,2008-11-13,9:19:00 AM,3.624,0.9728,73.16,7.15,
FR4A111308,2008-11-13,2:37:00 PM,3.6188,0.9794,72.94,7.14,
8317030,2008-11-13,11:25:00 AM,3.5664,0.9051,74.62,7.13,
8311065,2008-11-13,3:43:00 PM,3.7209,0.9978,73.18,7.06,
8316036,2008-11-13,7:03:00 AM,3.868,1.0312,73.34,7,
8311100,2008-11-13,5:07:00 PM,3.4616,0.9746,71.85,6.98,
FR2C111308,2008-11-13,9:54:00 AM,3.6002,0.9466,73.71,6.93,
8311060,2008-11-13,10:28:00 AM,4.134,1.1091,73.17,6.77,
FR3C111308,2008-11-13,2:29:00 PM,4.361,1.1451,73.74,6.63,
8317110,2008-11-13,3:33:00 PM,3.7769,0.9868,73.87,6.57,
8317005,2008-11-13,10:44:00 AM,3.8791,1.0037,74.13,6.57,
8317065,2008-11-13,12:20:00 PM,3.8689,0.9875,74.48,6.53,
8317040,2008-11-13,11:41:00 AM,3.5089,0.9343,73.37,6.48,
8317001,2008-11-13,10:37:00 AM,4.2306,1.0782,74.51,6.47,
8311045,2008-11-13,9:28:00 AM,3.1334,0.8062,74.27,6.46,
8317090,2008-11-13,2:06:00 PM,4.3932,1.125,74.39,6.44,
8317045,2008-11-13,11:48:00 AM,3.5328,0.9001,74.52,6.43,
