,Ground,id,Date,Survey.No,No_jars,Abundance,Lengthmm,category,MinLength,MaxLength,MeanLength,SD,Larv_per_jar,Density,hatchDate,MINspawnDate,MAXspawnDate,Julian,JulianMin,JulianMax,LastLength,Day,Month,Year,Condition,Yolk_sac,Preservative,ARC_Count,ARC_Notes,X,Y,TowTime,AvgTowDepth,MaxTowDepth,CTDTemp,CTDSalinity,Volume,TowID,TowReplicate,TowNo,MeanLengthAdjustment,AdjustedMeanAgeInDays,Lon1,Lat1,Lon2,Lat2
763,SB,SB2017-01,2017-06-22,1,1,275,7,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
764,SB,SB2017-01,2017-06-22,1,1,275,8.125,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,8.125,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
765,SB,SB2017-01,2017-06-22,1,1,275,9.125,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,9.125,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
766,SB,SB2017-01,2017-06-22,1,1,275,5.625,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,5.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
767,SB,SB2017-01,2017-06-22,1,1,275,6.375,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,6.375,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
768,SB,SB2017-01,2017-06-22,1,1,275,9.5,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,9.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
769,SB,SB2017-01,2017-06-22,1,1,275,7.125,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.125,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
770,SB,SB2017-01,2017-06-22,1,1,275,11.625,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,11.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
771,SB,SB2017-01,2017-06-22,1,1,275,12,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,12,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
772,SB,SB2017-01,2017-06-22,1,1,275,6.875,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,6.875,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
773,SB,SB2017-01,2017-06-22,1,1,275,11.25,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,11.25,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
774,SB,SB2017-01,2017-06-22,1,1,275,7.75,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.75,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
775,SB,SB2017-01,2017-06-22,1,1,275,9,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,9,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
776,SB,SB2017-01,2017-06-22,1,1,275,7.5,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
777,SB,SB2017-01,2017-06-22,1,1,275,7,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
778,SB,SB2017-01,2017-06-22,1,1,275,7.375,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.375,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
779,SB,SB2017-01,2017-06-22,1,1,275,7.625,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
780,SB,SB2017-01,2017-06-22,1,1,275,10.875,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,10.875,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
781,SB,SB2017-01,2017-06-22,1,1,275,11.625,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,11.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
782,SB,SB2017-01,2017-06-22,1,1,275,8.875,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,8.875,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
783,SB,SB2017-01,2017-06-22,1,1,275,7.625,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
784,SB,SB2017-01,2017-06-22,1,1,275,9.75,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,9.75,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
785,SB,SB2017-01,2017-06-22,1,1,275,7.125,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.125,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
786,SB,SB2017-01,2017-06-22,1,1,275,8.125,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,8.125,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
787,SB,SB2017-01,2017-06-22,1,1,275,11.5,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,11.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
788,SB,SB2017-01,2017-06-22,1,1,275,9.875,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,9.875,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
789,SB,SB2017-01,2017-06-22,1,1,275,6.25,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,6.25,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
790,SB,SB2017-01,2017-06-22,1,1,275,5.875,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,5.875,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
791,SB,SB2017-01,2017-06-22,1,1,275,7.75,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.75,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
792,SB,SB2017-01,2017-06-22,1,1,275,7.625,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
793,SB,SB2017-01,2017-06-22,1,1,275,9,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,9,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
794,SB,SB2017-01,2017-06-22,1,1,275,7.5,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
795,SB,SB2017-01,2017-06-22,1,1,275,7.5,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
796,SB,SB2017-01,2017-06-22,1,1,275,10.375,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,10.375,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
797,SB,SB2017-01,2017-06-22,1,1,275,13.5,3,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-08,2017-04-17,173,128,107,13.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
798,SB,SB2017-01,2017-06-22,1,1,275,9.25,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,9.25,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
799,SB,SB2017-01,2017-06-22,1,1,275,7.125,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.125,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
800,SB,SB2017-01,2017-06-22,1,1,275,12.5,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,12.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
801,SB,SB2017-01,2017-06-22,1,1,275,7.875,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.875,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
802,SB,SB2017-01,2017-06-22,1,1,275,7.125,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.125,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
803,SB,SB2017-01,2017-06-22,1,1,275,7.5,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
804,SB,SB2017-01,2017-06-22,1,1,275,11.375,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,11.375,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
805,SB,SB2017-01,2017-06-22,1,1,275,6.875,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,6.875,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
806,SB,SB2017-01,2017-06-22,1,1,275,7,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
807,SB,SB2017-01,2017-06-22,1,1,275,7.625,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
808,SB,SB2017-01,2017-06-22,1,1,275,7.125,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.125,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
809,SB,SB2017-01,2017-06-22,1,1,275,6.75,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,6.75,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
810,SB,SB2017-01,2017-06-22,1,1,275,7.625,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
811,SB,SB2017-01,2017-06-22,1,1,275,10.125,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,10.125,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
812,SB,SB2017-01,2017-06-22,1,1,275,11.375,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,11.375,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
813,SB,SB2017-01,2017-06-22,1,1,275,8.125,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,8.125,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
814,SB,SB2017-01,2017-06-22,1,1,275,13,3,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-08,2017-04-17,173,128,107,13,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
815,SB,SB2017-01,2017-06-22,1,1,275,7.5,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
816,SB,SB2017-01,2017-06-22,1,1,275,6.5,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,6.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
817,SB,SB2017-01,2017-06-22,1,1,275,7.75,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.75,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
818,SB,SB2017-01,2017-06-22,1,1,275,7.75,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.75,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
819,SB,SB2017-01,2017-06-22,1,1,275,6.5,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,6.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
820,SB,SB2017-01,2017-06-22,1,1,275,10.625,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,10.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
821,SB,SB2017-01,2017-06-22,1,1,275,7.875,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.875,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
822,SB,SB2017-01,2017-06-22,1,1,275,6.625,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,6.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
823,SB,SB2017-01,2017-06-22,1,1,275,7.625,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
824,SB,SB2017-01,2017-06-22,1,1,275,10.875,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,10.875,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
825,SB,SB2017-01,2017-06-22,1,1,275,10.625,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,10.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
826,SB,SB2017-01,2017-06-22,1,1,275,9.625,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,9.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
827,SB,SB2017-01,2017-06-22,1,1,275,6.875,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,6.875,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
828,SB,SB2017-01,2017-06-22,1,1,275,12,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,12,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
829,SB,SB2017-01,2017-06-22,1,1,275,10.25,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,10.25,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
830,SB,SB2017-01,2017-06-22,1,1,275,8.5,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,8.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
831,SB,SB2017-01,2017-06-22,1,1,275,7.5,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.5,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
832,SB,SB2017-01,2017-06-22,1,1,275,10.625,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,10.625,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
833,SB,SB2017-01,2017-06-22,1,1,275,7.125,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.125,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
834,SB,SB2017-01,2017-06-22,1,1,275,7.75,1,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-06-12,2017-05-29,173,163,149,7.75,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
835,SB,SB2017-01,2017-06-22,1,1,275,8,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,8,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
836,SB,SB2017-01,2017-06-22,1,1,275,8.25,2,3.75,13.75,8.136363636,1.808282711,275,NA,2017-06-12,2017-05-29,2017-05-08,173,149,128,8.25,22,6,2017,G,NA,4% formalin,NA,NA,-65.1744,45.1152,10,1,3,8.160609071,31.08984623,NA,1,FALSE,1,9.063409091,16.93087121,-65.132,45.0885,-65.2168,45.1419
