"","Ground","id","Date","Julian","Day","Month","Year","Survey.No","No_jars","Abundance","Lengthmm","LengthAdjustment","category","MinLength","MaxLength","MeanLength","SD","Larv_per_jar","Density","AgeInDays","MeanAgeInDays","hatchDate","SpawnDate","JulianSpawnDate","Condition","Yolk_sac","Preservative","ARC_Count","ARC_Notes","Lon1","Lat1","Lon2","Lat2","TowTime","AvgTowDepth","MaxTowDepth","CTDAvgTemp","Volume"
"844","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.375,8.307375,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,13.7807291666667,16.9308712121212,2017-06-08,2017-05-25,145,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"845","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.75,7.68675,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,11.1947916666667,16.9308712121212,2017-06-10,2017-05-27,147,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"846","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.875,8.803875,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.8494791666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"847","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.5,8.4315,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,14.2979166666667,16.9308712121212,2017-06-07,2017-05-24,144,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"848","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.375,8.307375,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,13.7807291666667,16.9308712121212,2017-06-08,2017-05-25,145,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"849","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,12.625,13.520625,"3",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,35.5026041666667,16.9308712121212,2017-05-17,2017-05-03,123,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"850","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.75,8.67975,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.3322916666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"851","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.875,9.796875,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,19.9869791666667,16.9308712121212,2017-06-02,2017-05-19,139,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"852","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.125,9.052125,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,16.8838541666667,16.9308712121212,2017-06-05,2017-05-22,142,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"853","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,11.625,12.527625,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,31.3651041666667,16.9308712121212,2017-05-21,2017-05-07,127,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"854","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.5,8.4315,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,14.2979166666667,16.9308712121212,2017-06-07,2017-05-24,144,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"855","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,11.875,12.775875,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,32.3994791666667,16.9308712121212,2017-05-20,2017-05-06,126,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"856","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7,7.935,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,12.2291666666667,16.9308712121212,2017-06-09,2017-05-26,146,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"857","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.5,8.4315,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,14.2979166666667,16.9308712121212,2017-06-07,2017-05-24,144,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"858","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.5,9.4245,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,18.4354166666667,16.9308712121212,2017-06-03,2017-05-20,140,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"859","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.125,8.059125,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,12.7463541666667,16.9308712121212,2017-06-09,2017-05-26,146,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"860","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,12.25,13.14825,"3",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,33.9510416666667,16.9308712121212,2017-05-19,2017-05-05,125,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"861","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,9.25,10.16925,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,21.5385416666667,16.9308712121212,2017-05-31,2017-05-17,137,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"862","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7,7.935,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,12.2291666666667,16.9308712121212,2017-06-09,2017-05-26,146,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"863","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.125,9.052125,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,16.8838541666667,16.9308712121212,2017-06-05,2017-05-22,142,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"864","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.375,9.300375,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,17.9182291666667,16.9308712121212,2017-06-04,2017-05-21,141,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"865","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,9.625,10.541625,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,23.0901041666667,16.9308712121212,2017-05-29,2017-05-15,135,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"866","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.25,7.19025,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,9.12604166666667,16.9308712121212,2017-06-12,2017-05-29,149,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"867","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,10.375,11.286375,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,26.1932291666667,16.9308712121212,2017-05-26,2017-05-12,132,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"868","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.625,8.555625,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,14.8151041666667,16.9308712121212,2017-06-07,2017-05-24,144,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"869","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.25,8.18325,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,13.2635416666667,16.9308712121212,2017-06-08,2017-05-25,145,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"870","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.5,8.4315,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,14.2979166666667,16.9308712121212,2017-06-07,2017-05-24,144,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"871","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,12.375,13.272375,"3",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,34.4682291666667,16.9308712121212,2017-05-18,2017-05-04,124,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"872","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,3.75,4.70775,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,-1.21770833333333,16.9308712121212,2017-06-23,2017-06-09,160,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"873","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7,7.935,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,12.2291666666667,16.9308712121212,2017-06-09,2017-05-26,146,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"874","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.5,8.4315,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,14.2979166666667,16.9308712121212,2017-06-07,2017-05-24,144,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"875","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.75,8.67975,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.3322916666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"876","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.125,9.052125,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,16.8838541666667,16.9308712121212,2017-06-05,2017-05-22,142,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"877","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.75,8.67975,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.3322916666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"878","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.75,7.68675,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,11.1947916666667,16.9308712121212,2017-06-10,2017-05-27,147,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"879","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,11.5,12.4035,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,30.8479166666667,16.9308712121212,2017-05-22,2017-05-08,128,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"880","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.75,8.67975,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.3322916666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"881","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.375,9.300375,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,17.9182291666667,16.9308712121212,2017-06-04,2017-05-21,141,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"882","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.125,8.059125,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,12.7463541666667,16.9308712121212,2017-06-09,2017-05-26,146,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"883","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.375,7.314375,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,9.64322916666667,16.9308712121212,2017-06-12,2017-05-29,149,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"884","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.25,8.18325,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,13.2635416666667,16.9308712121212,2017-06-08,2017-05-25,145,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"885","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.625,8.555625,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,14.8151041666667,16.9308712121212,2017-06-07,2017-05-24,144,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"886","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.125,9.052125,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,16.8838541666667,16.9308712121212,2017-06-05,2017-05-22,142,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"887","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.875,8.803875,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.8494791666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"888","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.875,8.803875,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.8494791666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"889","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.25,9.17625,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,17.4010416666667,16.9308712121212,2017-06-04,2017-05-21,141,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"890","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8,8.928,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,16.3666666666667,16.9308712121212,2017-06-05,2017-05-22,142,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"891","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.75,7.68675,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,11.1947916666667,16.9308712121212,2017-06-10,2017-05-27,147,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"892","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.25,7.19025,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,9.12604166666667,16.9308712121212,2017-06-12,2017-05-29,149,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"893","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.875,8.803875,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.8494791666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"894","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.875,8.803875,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.8494791666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"895","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,11.5,12.4035,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,30.8479166666667,16.9308712121212,2017-05-22,2017-05-08,128,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"896","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.5,8.4315,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,14.2979166666667,16.9308712121212,2017-06-07,2017-05-24,144,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"897","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.625,7.562625,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,10.6776041666667,16.9308712121212,2017-06-11,2017-05-28,148,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"898","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,12.5,13.3965,"3",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,34.9854166666667,16.9308712121212,2017-05-18,2017-05-04,124,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"899","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.5,7.4385,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,10.1604166666667,16.9308712121212,2017-06-11,2017-05-28,148,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"900","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,12.25,13.14825,"3",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,33.9510416666667,16.9308712121212,2017-05-19,2017-05-05,125,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"901","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.875,8.803875,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.8494791666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"902","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,10.75,11.65875,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,27.7447916666667,16.9308712121212,2017-05-25,2017-05-11,131,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"903","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7,7.935,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,12.2291666666667,16.9308712121212,2017-06-09,2017-05-26,146,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"904","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.25,7.19025,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,9.12604166666667,16.9308712121212,2017-06-12,2017-05-29,149,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"905","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,5.875,6.817875,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,7.57447916666667,16.9308712121212,2017-06-14,2017-05-31,151,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"906","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.625,7.562625,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,10.6776041666667,16.9308712121212,2017-06-11,2017-05-28,148,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"907","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.375,8.307375,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,13.7807291666667,16.9308712121212,2017-06-08,2017-05-25,145,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"908","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6,6.942,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,8.09166666666667,16.9308712121212,2017-06-13,2017-05-30,150,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"909","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.25,9.17625,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,17.4010416666667,16.9308712121212,2017-06-04,2017-05-21,141,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"910","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.375,9.300375,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,17.9182291666667,16.9308712121212,2017-06-04,2017-05-21,141,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"911","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.125,7.066125,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,8.60885416666667,16.9308712121212,2017-06-13,2017-05-30,150,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"912","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.125,9.052125,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,16.8838541666667,16.9308712121212,2017-06-05,2017-05-22,142,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"913","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.875,8.803875,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.8494791666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"914","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,5,5.949,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,3.95416666666667,16.9308712121212,2017-06-18,2017-06-04,155,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"915","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.25,8.18325,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,13.2635416666667,16.9308712121212,2017-06-08,2017-05-25,145,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"916","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.25,8.18325,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,13.2635416666667,16.9308712121212,2017-06-08,2017-05-25,145,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"917","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,6.625,7.562625,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,10.6776041666667,16.9308712121212,2017-06-11,2017-05-28,148,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"918","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.5,9.4245,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,18.4354166666667,16.9308712121212,2017-06-03,2017-05-20,140,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"919","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.375,8.307375,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,13.7807291666667,16.9308712121212,2017-06-08,2017-05-25,145,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"920","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.125,8.059125,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,12.7463541666667,16.9308712121212,2017-06-09,2017-05-26,146,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"921","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,9.375,10.293375,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,22.0557291666667,16.9308712121212,2017-05-30,2017-05-16,136,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"922","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.5,9.4245,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,18.4354166666667,16.9308712121212,2017-06-03,2017-05-20,140,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"923","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,7.875,8.803875,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,15.8494791666667,16.9308712121212,2017-06-06,2017-05-23,143,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"924","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,11.125,12.031125,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,29.2963541666667,16.9308712121212,2017-05-23,2017-05-09,129,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"925","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,5.75,6.69375,"1",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,7.05729166666667,16.9308712121212,2017-06-14,2017-05-31,151,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"926","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,9.875,10.789875,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,24.1244791666667,16.9308712121212,2017-05-28,2017-05-14,134,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
"927","SB","SB2017-01",2017-06-22,173,22,6,"2017","1",1,275,8.25,9.17625,"2",4.70775,14.63775,9.06340909090909,1.79562473222477,275,NA,17.4010416666667,16.9308712121212,2017-06-04,2017-05-21,141,"G",NA,"4% formalin",NA,NA,-65.132,45.0885,-65.2168,45.1419,10,1,3,8.003,NA
